,Unnamed: 0,country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,source_name,source_website
29,7001,Gibraltar,GIB,2021-02-08,20044,13904,6140,972.0,821,59.49,41.27,18.22,24369.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1396069102280757257
30,7002,Gibraltar,GIB,2021-02-09,21021,14302,6719,977.0,804,62.39,42.45,19.94,23864.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1396069102280757257
31,7003,Gibraltar,GIB,2021-02-10,21999,15262,6737,978.0,832,65.3,45.3,20.0,24695.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1396069102280757257
32,7004,Gibraltar,GIB,2021-02-11,23103,15436,7667,1104.0,845,68.57,45.82,22.76,25081.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1396069102280757257
33,7005,Gibraltar,GIB,2021-02-12,24195,15600,8595,1092.0,846,71.81,46.3,25.51,25111.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1396069102280757257
34,7006,Gibraltar,GIB,2021-02-13,25287,15765,9522,1092.0,888,75.06,46.79,28.26,26357.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1396069102280757257
35,7007,Gibraltar,GIB,2021-02-14,25941,15888,10053,654.0,981,77.0,47.16,29.84,29118.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1396069102280757257
36,7008,Gibraltar,GIB,2021-02-15,26379,16135,10244,438.0,905,78.3,47.89,30.41,26862.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1396069102280757257
37,7009,Gibraltar,GIB,2021-02-16,27033,16261,10772,654.0,859,80.24,48.27,31.97,25496.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1396069102280757257
38,7010,Gibraltar,GIB,2021-02-17,27687,16384,11303,654.0,813,82.18,48.63,33.55,24131.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1396069102280757257
39,7011,Gibraltar,GIB,2021-02-18,28778,16725,12053,1091.0,811,85.42,49.64,35.78,24072.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1396069102280757257
40,7012,Gibraltar,GIB,2021-02-19,29334,16761,12573,556.0,734,87.07,49.75,37.32,21786.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1396069102280757257
41,7013,Gibraltar,GIB,2021-02-20,29334,16761,12573,0.0,578,87.07,49.75,37.32,17156.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1396069102280757257
42,7014,Gibraltar,GIB,2021-02-21,30432,17826,12606,1098.0,642,90.33,52.91,37.42,19056.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1396069102280757257
43,7015,Gibraltar,GIB,2021-02-22,31631,18902,12729,1199.0,750,93.89,56.1,37.78,22261.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1396069102280757257
44,7016,Gibraltar,GIB,2021-02-23,32705,19859,12846,1074.0,810,97.07,58.94,38.13,24042.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1396069102280757257
45,7017,Gibraltar,GIB,2021-02-24,33371,20443,12928,666.0,812,99.05,60.68,38.37,24101.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1396069102280757257
46,7018,Gibraltar,GIB,2021-02-25,34600,21591,13009,1229.0,832,102.7,64.09,38.61,24695.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1396069102280757257
47,7019,Gibraltar,GIB,2021-02-26,35890,22712,13178,1290.0,937,106.53,67.41,39.11,27812.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1396069102280757257
48,7020,Gibraltar,GIB,2021-02-27,36808,23518,13290,918.0,1068,109.25,69.8,39.45,31700.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1396069102280757257
49,7021,Gibraltar,GIB,2021-02-28,36808,23518,13290,0.0,911,109.25,69.8,39.45,27040.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1396069102280757257
50,7022,Gibraltar,GIB,2021-03-01,38056,24352,13704,1248.0,918,112.96,72.28,40.68,27248.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1396069102280757257
51,7023,Gibraltar,GIB,2021-03-02,39322,25221,14101,1266.0,945,116.71,74.86,41.85,28049.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1396069102280757257
52,7024,Gibraltar,GIB,2021-03-03,40652,25629,15023,1330.0,1040,120.66,76.07,44.59,30869.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1396069102280757257
53,7025,Gibraltar,GIB,2021-03-04,41318,26163,15155,666.0,960,122.64,77.66,44.98,28494.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1396069102280757257
54,7026,Gibraltar,GIB,2021-03-05,42548,27145,15403,1230.0,951,126.29,80.57,45.72,28227.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1396069102280757257
